Date, Close/Last, Volume, Open, High, Low
2020-02-24,974.2, 24396,976.7,981.9,961.3
2020-02-21,973.4, 6,973.4,973.4,973.4
2020-02-20,979.0, 28489,1010.0,1014.0,974.4
2020-02-19,1004.5, 28381,993.9,1021.0,993.9
2020-02-18,991.3, N/A,991.3,991.3,991.3
2020-02-14,966.0, N/A,966.0,966.0,966.0
2020-02-13,974.7, 14532,964.7,977.8,963.5
2020-02-12,967.3, 16631,973.5,975.1,957.2
2020-02-11,970.9, N/A,970.9,970.9,970.9
2020-02-10,966.9, 13966,970.3,978.1,956.3
2020-02-07,966.6, N/A,966.6,966.6,966.6
2020-02-06,967.4, 18805,987.0,991.7,963.1
2020-02-05,987.1, 17402,966.3,989.4,963.5
2020-02-04,966.1, 18285,970.8,985.3,960.9
2020-02-03,970.7, 19462,962.7,976.2,954.3
2020-01-31,959.2, N/A,959.2,959.2,959.2
2020-01-30,980.5, 17444,980.1,985.0,965.5
2020-01-29,975.3, 16574,991.0,1000.3,974.1
2020-01-28,995.0, 19441,989.6,996.9,983.2
2020-01-27,991.7, 22574,1016.4,1016.4,987.1
2020-01-24,1005.2, N/A,1005.2,1005.2,1005.2
2020-01-23,1007.3, 17951,1018.4,1025.5,1000.8
2020-01-22,1021.3, 16881,1005.5,1023.2,995.9
2020-01-21,1002.0, N/A,1002.0,1002.0,1002.0
2020-01-17,1019.4, 2,1016.4,1016.4,1013.3
2020-01-16,1001.2, 35284,1027.9,1046.7,998.4
2020-01-15,1025.6, 37355,988.5,1030.5,988.0
2020-01-14,987.3, 15413,978.4,989.8,970.2
2020-01-13,982.1, 13737,983.6,984.6,969.1
2020-01-10,981.2, 12,972.0,981.5,972.0
2020-01-09,972.0, 17021,958.7,976.5,952.5
2020-01-08,963.8, 19939,974.7,982.3,957.2
2020-01-07,971.6, 16133,969.0,981.8,961.7
2020-01-06,966.2, 24149,991.0,999.0,960.6
2020-01-03,984.5, 32,986.5,987.2,980.6
2020-01-02,985.0, 22141,972.0,998.3,971.8
2019-12-31,971.4, 109,959.8,981.1,959.8
2019-12-30,965.4, 16585,954.0,967.9,951.9
2019-12-27,956.6, 22041,954.0,961.4,948.7
2019-12-26,958.9, 12845,953.8,968.8,946.1
2019-12-24,941.3, N/A,941.3,941.3,941.3
2019-12-23,944.3, 15920,918.6,947.2,918.5
2019-12-20,912.1, 4,933.5,933.6,929.7
2019-12-19,933.5, N/A,933.5,933.5,933.5
2019-12-18,935.7, 17487,929.8,938.4,925.4
2019-12-17,929.8, 20491,932.6,936.9,921.2
2019-12-16,931.3, 16183,930.1,938.3,927.8
2019-12-13,926.7, N/A,926.7,926.7,926.7
2019-12-12,944.8, 25862,944.4,948.8,944.0
2019-12-11,939.5, 26229,923.8,947.5,915.8
2019-12-10,920.5, N/A,920.5,920.5,920.5
2019-12-09,898.5, 14683,898.7,902.8,889.9
2019-12-06,896.8, N/A,896.8,896.8,896.8
2019-12-05,900.6, 17925,898.0,903.9,886.4
2019-12-04,901.8, 19005,912.0,918.4,896.7
2019-12-03,909.2, N/A,909.2,909.2,909.2
2019-12-02,899.7, 16802,897.9,906.3,892.8
2019-11-29,900.4, 15294,895.0,904.2,891.0
2019-11-27,892.9, 14,892.9,892.9,892.9
2019-11-26,911.7, 16981,900.4,919.0,896.4
2019-11-25,900.4, 13385,893.9,903.1,891.5
2019-11-22,889.8, N/A,889.8,889.8,889.8
2019-11-21,917.5, 17127,920.6,929.7,912.2
2019-11-20,917.2, N/A,917.2,917.2,917.2
2019-11-19,909.1, N/A,909.1,909.1,909.1
2019-11-18,895.0, 17026,892.3,902.0,881.1
2019-11-15,891.5, N/A,891.5,891.5,891.5
2019-11-14,882.8, 16106,877.7,887.0,871.8
2019-11-13,874.8, 17893,870.5,879.7,869.6
2019-11-12,866.6, N/A,866.6,866.6,866.6
2019-11-11,880.6, 20771,889.6,894.9,875.8
2019-11-08,889.4, N/A,889.4,889.4,889.4
2019-11-07,910.6, N/A,910.6,910.6,910.6
2019-11-06,931.7, 13833,932.9,934.0,928.3
2019-11-05,930.6, 19379,941.6,943.5,928.5
2019-11-04,938.7, 20282,955.6,959.9,936.2
2019-11-01,950.3, N/A,950.3,950.3,950.3
2019-10-31,933.7, 20116,930.8,943.5,926.6
2019-10-30,926.6, 10,923.0,923.0,923.0
2019-10-29,925.1, 15355,923.2,926.7,912.7
2019-10-28,919.0, 19135,929.6,938.5,917.3
2019-10-25,929.1, N/A,929.1,929.1,929.1
2019-10-24,925.1, 19577,921.0,936.8,921.0
2019-10-23,922.4, 24261,895.0,924.0,894.0
2019-10-22,896.0, 8820,892.2,896.4,887.8
2019-10-21,892.2, 12882,896.3,902.9,888.7
2019-10-18,892.3, 13,887.2,893.4,887.2
2019-10-17,893.0, 11829,891.0,894.2,884.5
2019-10-16,890.7, 16357,889.6,895.0,880.1
2019-10-15,889.2, 14516,898.0,906.9,887.0
2019-10-14,899.4, 10159,900.1,906.1,894.5
2019-10-11,900.3, 18021,904.0,911.4,888.9
2019-10-10,907.9, 17875,899.6,908.7,887.6
2019-10-09,896.7, 15214,894.8,901.7,887.6
2019-10-08,885.3, 9,890.0,890.1,890.0
2019-10-07,888.3, 15112,887.0,894.0,879.4
2019-10-04,881.7, 1,881.7,881.7,881.7
2019-10-03,894.0, 18590,893.0,904.0,890.7
2019-10-02,888.3, 98,878.7,887.5,878.7
2019-10-01,886.1, 26818,888.7,893.8,879.3
2019-09-30,889.2, 37829,936.5,940.8,880.2
2019-09-27,936.1, 20568,937.0,942.8,926.1
2019-09-26,942.7, 26549,936.2,944.4,933.5
2019-09-25,935.6, 20302,964.5,966.3,931.2
2019-09-24,953.8, N/A,953.8,953.8,953.8
2019-09-23,960.8, 18815,948.9,970.5,948.9
2019-09-20,941.8, N/A,941.8,941.8,941.8
2019-09-19,942.4, 18208,933.8,943.9,923.7
2019-09-18,934.6, 22360,942.5,945.0,922.1
2019-09-17,944.2, 19712,940.2,946.8,930.8
2019-09-16,938.3, N/A,938.3,938.3,938.3
2019-09-13,951.3, N/A,951.3,951.3,951.3
2019-09-12,952.6, 26009,945.3,963.3,944.6
2019-09-11,940.2, 17479,932.9,948.3,932.4
2019-09-10,936.6, 25250,949.9,950.0,930.8
2019-09-09,952.7, 21287,952.7,965.0,945.3
2019-09-06,956.9, N/A,956.9,956.9,956.9
2019-09-05,963.7, 41945,987.7,1000.8,946.6
2019-09-04,984.2, 38447,961.2,994.3,958.6
2019-09-03,955.6, 44141,932.8,964.0,928.0
2019-08-30,936.2, 32052,919.0,944.2,915.8
2019-08-29,920.0, 47703,907.0,939.0,897.7
2019-08-28,908.9, 39487,868.5,912.2,867.8
2019-08-27,868.2, 14363,859.3,871.7,857.6
2019-08-26,857.8, 16852,860.1,869.3,855.3
2019-08-23,855.3, 21991,860.0,872.3,852.5
2019-08-22,859.3, 3,855.0,855.0,855.0
2019-08-21,858.1, 14833,852.9,859.1,842.6
2019-08-20,852.8, 12102,855.9,858.5,847.1
2019-08-19,856.8, 16496,852.1,860.9,845.4
2019-08-16,851.5, 17393,843.2,853.4,835.2
2019-08-15,842.0, 18696,847.3,850.5,835.8
2019-08-14,848.0, 18665,856.9,858.4,846.0
2019-08-13,859.7, 26314,860.8,870.2,839.7
2019-08-12,863.7, 13855,863.9,865.9,856.1
2019-08-09,863.8, 13002,868.7,871.9,861.3
2019-08-08,867.5, 16981,868.5,873.2,854.7
2019-08-07,868.3, N/A,868.3,868.3,868.3
2019-08-06,853.2, 13773,860.1,862.7,847.2
2019-08-05,857.9, 17733,850.9,863.5,845.7
2019-08-02,853.0, 17786,855.7,861.7,845.3
2019-08-01,851.3, 34271,868.2,870.1,845.6
2019-07-31,878.9, 16133,874.9,883.0,865.8
2019-07-30,872.6, 16917,884.9,886.5,871.8
2019-07-29,881.9, 14498,869.4,886.7,868.1
2019-07-26,862.7, 1,868.8,868.8,868.8
2019-07-25,874.0, 24676,881.1,889.7,870.1
2019-07-24,881.1, 25130,860.4,882.4,858.9
2019-07-23,861.6, 16077,851.5,862.9,847.4
2019-07-22,852.7, 11552,850.1,857.0,848.3
2019-07-19,852.1, 23142,857.8,865.5,848.8
2019-07-18,849.9, 19827,849.0,858.3,846.6
2019-07-17,841.7, N/A,841.7,841.7,841.7
2019-07-16,846.9, 23480,847.8,855.3,840.4
2019-07-15,845.2, 20204,834.8,850.6,832.3
2019-07-12,834.6, 12588,828.7,835.0,820.6
2019-07-11,830.9, 14385,830.9,836.2,825.7
2019-07-10,830.0, 19071,815.4,832.7,811.3
2019-07-09,815.1, 13686,819.8,820.4,809.2
2019-07-08,820.4, 16628,815.0,823.9,811.1
2019-07-05,811.4, 35494,839.0,845.3,808.3
2019-07-03,843.6, 6025,842.5,845.3,836.8
2019-07-02,833.5, 19886,837.5,843.3,828.3
2019-07-01,831.1, 35,830.7,840.0,829.9
2019-06-28,835.5, 30514,818.8,844.9,817.5
2019-06-27,817.5, 21953,819.4,821.9,811.7
2019-06-26,817.1, N/A,817.1,817.1,817.1
2019-06-25,814.5, 20780,818.8,824.8,811.2
2019-06-24,816.3, 16514,814.0,820.8,812.0
2019-06-21,811.0, 27227,807.7,814.5,798.1
2019-06-20,805.6, 30510,811.6,823.9,805.1
2019-06-19,805.8, 19654,802.9,812.7,797.2
2019-06-18,802.0, 22062,794.1,805.3,790.2
2019-06-17,794.6, 19390,804.5,805.8,791.2
2019-06-14,804.7, 17206,810.9,818.8,801.7
2019-06-13,809.4, 13656,811.3,814.8,805.4
2019-06-12,810.5, 14689,814.6,820.0,808.4
2019-06-11,814.3, 17282,805.6,815.9,800.4
2019-06-10,805.2, 16754,806.5,810.8,796.8
2019-06-07,806.1, 12820,803.3,811.9,799.9
2019-06-06,803.7, 17968,804.0,808.4,798.8
2019-06-05,802.8, 27238,821.0,833.3,802.1
2019-06-04,817.4, N/A,817.4,817.4,817.4
2019-06-03,820.9, 30000,794.2,824.3,792.8
2019-05-31,794.2, 17707,795.8,796.7,789.6
2019-05-30,792.5, 10,788.5,793.2,788.4
2019-05-29,791.7, 17574,799.1,800.9,790.8
2019-05-28,797.1, 23409,809.6,817.8,796.1
2019-05-24,802.9, 5911,806.0,812.1,802.3
2019-05-23,799.5, 19510,804.7,805.1,796.6
2019-05-22,805.3, 16316,817.2,818.5,804.0
2019-05-21,815.4, 18958,815.5,820.4,807.2
2019-05-20,814.2, 18066,819.5,827.4,811.3
2019-05-17,820.3, 17234,835.8,836.1,818.2
2019-05-16,833.6, 15917,848.8,852.2,833.0
2019-05-15,847.7, 17782,857.8,860.9,844.0
2019-05-14,859.1, 13108,854.3,868.1,854.3
2019-05-13,854.9, 13488,866.5,867.7,851.4
2019-05-10,865.6, 16120,852.2,869.1,849.4
2019-05-09,851.4, 16159,863.9,866.0,850.1
2019-05-08,864.4, 12752,872.7,879.1,863.0
2019-05-07,873.4, 16163,878.5,887.5,870.0
2019-05-06,880.9, 16680,873.4,881.8,859.2
2019-05-03,874.8, 19107,853.2,875.8,847.1
2019-05-02,854.2, 19347,869.7,873.2,852.5
2019-05-01,877.4, 22527,891.9,892.4,867.7
2019-04-30,888.1, N/A,888.1,888.1,888.1
2019-04-29,901.3, 12494,903.5,905.3,891.8
2019-04-26,903.6, 14112,890.6,904.2,887.2
2019-04-25,889.7, 13725,888.1,892.7,881.1
2019-04-24,888.6, 12600,892.3,897.9,886.6
2019-04-23,893.8, 17674,904.0,906.6,885.3
2019-04-22,902.2, 15793,906.3,918.3,897.6
2019-04-18,903.7, 15841,893.0,907.9,885.9
2019-04-17,891.3, 13690,886.3,895.3,882.2
2019-04-16,884.2, 21860,892.3,896.6,880.6
2019-04-15,894.5, 17315,896.0,898.3,882.5
2019-04-12,898.5, 13715,896.8,907.8,895.4
2019-04-11,895.3, 24386,906.9,914.9,893.3
2019-04-10,908.9, 16877,896.1,912.8,890.5
2019-04-09,899.3, 20268,914.0,915.1,895.3
2019-04-08,907.6, 4,905.5,905.5,904.0
2019-04-05,905.4, 30938,903.8,913.5,890.3
2019-04-04,904.5, 34312,874.0,904.8,873.3
2019-04-03,874.2, 21080,855.5,875.4,855.0
2019-04-02,852.5, 12128,854.8,859.4,849.4
2019-04-01,855.3, 14259,853.5,862.3,847.8
2019-03-29,854.1, 17485,843.8,861.7,843.8
2019-03-28,843.8, 31271,859.3,870.7,838.7
2019-03-27,862.2, 26161,864.6,876.4,858.8
2019-03-26,865.4, 14045,864.5,868.3,855.4
2019-03-25,863.2, 12556,853.8,866.1,846.6
2019-03-22,853.4, 12431,867.6,872.7,852.0
2019-03-21,866.2, 9356,867.9,881.9,863.4
2019-03-20,859.6, 29911,852.9,868.3,850.4
2019-03-19,852.6, 25398,836.5,856.3,834.6
2019-03-18,834.0, 14774,830.2,839.8,823.6
2019-03-15,831.8, 15555,825.0,836.8,824.2
2019-03-14,825.6, N/A,825.6,825.6,825.6
2019-03-13,841.7, 19979,836.5,849.4,832.6
2019-03-12,831.0, N/A,831.0,831.0,831.0
2019-03-11,816.8, 23605,816.0,819.4,809.6
2019-03-08,817.6, 19135,816.4,822.5,812.6
2019-03-07,817.1, 19501,828.3,830.1,814.4
2019-03-06,828.1, 19635,838.5,839.9,826.4
2019-03-05,838.0, 19657,838.5,843.1,835.0
2019-03-04,838.9, 29070,864.0,866.1,837.2
2019-03-01,863.7, 25383,872.3,877.1,859.4
2019-02-28,875.2, 22253,871.2,879.9,865.4
2019-02-27,867.8, 5,861.8,873.5,861.8
2019-02-26,860.4, 24465,856.1,864.8,849.2
2019-02-25,853.6, 24870,846.6,858.8,845.4
2019-02-22,845.9, 23492,825.3,847.5,824.8
2019-02-21,826.3, 22429,829.7,832.9,820.7
2019-02-20,834.2, 22115,821.7,836.2,819.9
2019-02-19,821.0, 27237,808.6,824.5,804.0
2019-02-15,806.9, 8681,809.4,811.0,804.0
2019-02-14,789.2, 15285,787.8,791.4,780.9
2019-02-13,788.0, 3,788.0,788.0,788.0
2019-02-12,789.6, 15584,787.8,794.9,785.5
2019-02-11,782.7, N/A,782.7,782.7,782.7
2019-02-08,802.5, 14089,800.0,803.0,796.0
2019-02-07,797.3, 16887,808.2,810.0,796.7
2019-02-06,813.8, 16370,821.2,824.8,807.2
2019-02-05,819.9, 9512,823.1,827.4,819.0
2019-02-04,822.8, 12899,829.7,829.7,816.4
2019-02-01,826.7, 16902,824.6,835.0,820.2
2019-01-31,824.7, 15442,820.5,828.2,818.2
2019-01-30,816.2, 14112,817.4,823.8,814.6
2019-01-29,815.8, 12885,814.3,821.6,813.2
2019-01-28,814.5, 12221,820.4,822.2,810.9
2019-01-25,818.3, 18307,805.0,822.5,803.9
2019-01-24,805.0, 14638,796.5,807.1,792.0
2019-01-23,796.4, 12311,792.9,798.3,790.8
2019-01-22,791.2, 23153,798.3,804.0,788.5
2019-01-18,802.1, 6018,798.7,804.0,796.4
2019-01-17,812.3, 14803,809.5,816.1,803.6
2019-01-16,807.9, 11774,802.4,810.1,800.2
2019-01-15,800.1, 15763,805.6,809.7,798.1
2019-01-14,798.8, 73,801.0,804.1,799.6
2019-01-11,818.0, 14922,824.9,829.0,813.5
2019-01-10,826.1, 9680,829.2,833.2,823.0
2019-01-09,825.3, 13041,823.9,829.6,822.6
2019-01-08,821.8, 14339,826.6,830.5,818.9
2019-01-07,824.3, 18959,826.3,836.5,823.3
2019-01-04,827.2, 29887,802.8,828.5,800.1
2019-01-03,799.3, 15509,800.0,804.0,795.3
2019-01-02,804.0, 19760,801.4,805.6,787.9
2018-12-31,800.6, 8152,795.8,802.9,793.1
2018-12-28,796.4, 15800,801.9,806.3,794.0
2018-12-27,801.4, 20084,803.6,807.1,790.1
2018-12-26,804.9, 10857,794.0,809.3,791.3
2018-12-24,792.8, 7506,792.7,801.6,791.9
2018-12-21,799.1, 11618,799.9,802.3,791.1
2018-12-20,799.7, 13771,792.2,802.6,790.0
2018-12-19,796.0, 22333,792.2,799.3,785.5
2018-12-18,794.8, 14108,795.0,795.8,786.1
2018-12-17,795.9, 14969,787.3,798.4,782.7
2018-12-14,785.3, 20139,796.4,797.6,780.9
2018-12-13,797.5, 19507,804.3,808.6,790.6
2018-12-12,807.1, 22418,785.8,807.7,785.4
2018-12-11,785.5, 17518,784.9,791.3,780.1
2018-12-10,782.1, 17381,795.0,795.7,778.6
2018-12-07,790.4, 19359,790.8,796.9,785.2
2018-12-06,789.6, 19102,802.0,803.8,785.0
2018-12-05,802.0, 16895,805.5,805.7,791.2
2018-12-04,804.2, 18743,809.4,811.2,799.6
2018-12-03,810.7, 22209,801.5,816.5,801.4
2018-11-30,799.8, 23083,822.5,824.5,799.2
2018-11-29,820.9, 16635,827.3,832.5,818.9
2018-11-28,826.3, 22613,836.5,837.4,816.6
2018-11-27,835.3, 16185,846.6,848.7,832.5
2018-11-26,847.8, 10396,842.8,852.2,842.7
2018-11-23,845.0, 14990,849.0,852.9,839.9
2018-11-21,848.1, N/A,848.1,848.1,848.1
2018-11-20,847.0, 17246,856.5,858.1,840.8
2018-11-19,857.6, 13958,848.5,858.6,845.0
2018-11-16,846.6, 11227,845.3,850.7,842.5
2018-11-15,845.3, 15300,838.0,848.6,832.7
2018-11-14,833.8, 17259,841.5,844.9,829.1
2018-11-13,837.1, N/A,837.1,837.1,837.1
2018-11-12,841.7, N/A,841.7,841.7,841.7
2018-11-09,856.0, 17408,868.2,868.2,854.6
2018-11-08,870.3, 16048,876.2,878.3,864.8
2018-11-07,878.8, 13500,873.5,881.5,869.7
2018-11-06,871.5, 15926,868.0,879.8,867.1
2018-11-05,869.4, 16949,873.2,877.0,866.0
2018-11-02,875.7, 25444,863.2,877.5,862.9
2018-11-01,862.8, 23423,840.9,864.5,840.2
2018-10-31,843.0, 14464,839.4,843.6,834.0
2018-10-30,839.0, 12417,836.5,843.4,834.6
2018-10-29,836.9, 16410,835.7,845.6,833.5
2018-10-26,834.4, 15307,830.5,838.7,825.6
2018-10-25,831.9, 12845,833.5,836.7,825.9
2018-10-24,831.5, 15731,836.5,839.7,827.8
2018-10-23,835.4, 18132,824.5,838.2,820.0
2018-10-22,822.5, 19583,833.4,842.0,820.5
2018-10-19,836.0, 11328,830.5,839.9,829.9
2018-10-18,831.7, 14145,835.6,837.3,828.6
2018-10-17,840.6, 13834,844.7,845.9,835.5
2018-10-16,846.7, 13109,846.2,850.2,842.8
2018-10-15,842.5, 4,844.8,845.3,844.8
2018-10-12,840.0, 16643,845.7,847.1,839.3
2018-10-11,846.6, 25874,827.1,848.0,818.3
2018-10-10,827.3, 11383,827.3,831.4,822.6
2018-10-09,828.9, 18417,822.2,829.5,814.0
2018-10-08,814.1, 72,821.8,821.8,809.5
2018-10-05,824.5, 13761,828.0,834.3,821.8
2018-10-04,824.5, 17789,829.8,836.4,823.2
2018-10-03,835.7, 15409,834.4,840.0,828.6
2018-10-02,833.5, 21230,825.5,838.2,818.2
2018-10-01,827.9, 17261,819.0,828.4,811.4
2018-09-28,822.4, 16440,813.6,826.8,809.2
2018-09-27,810.3, 7848,823.0,831.9,806.0
2018-09-26,829.1, 19017,826.7,833.0,823.3
2018-09-25,826.2, 18892,831.5,837.3,825.6
2018-09-24,832.7, 12483,830.3,838.4,826.3
2018-09-21,832.9, 32016,835.8,839.1,822.9
2018-09-20,834.2, 30096,824.1,836.3,818.7
2018-09-19,820.7, N/A,820.7,820.7,820.7
2018-09-18,814.9, 29138,800.0,819.1,794.2
2018-09-17,800.9, 16232,797.2,808.1,792.4
2018-09-14,798.6, 18026,803.4,812.4,794.6
2018-09-13,803.3, 20406,801.7,813.7,799.3
2018-09-12,799.9, 16459,792.3,802.0,783.3
2018-09-11,789.3, 14848,787.1,794.1,781.1
2018-09-10,790.0, 20473,783.1,801.1,776.7
2018-09-07,780.4, 22583,791.0,794.8,775.1
2018-09-06,790.9, 21620,784.7,796.3,781.0
2018-09-05,784.3, 16967,777.5,786.3,770.1
2018-09-04,778.2, 31064,786.8,791.4,765.4
2018-08-31,787.1, 6481,786.8,790.1,783.2
2018-08-30,791.8, 12630,798.5,798.9,788.0
2018-08-29,796.6, 10830,790.2,798.6,786.5
2018-08-28,793.5, N/A,793.5,793.5,793.5
2018-08-27,804.2, 10918,791.0,805.9,787.4
2018-08-24,789.4, 13436,776.7,794.3,774.1
2018-08-23,778.4, 13271,794.3,795.6,774.8
2018-08-22,793.7, 9888,796.7,801.5,788.4
2018-08-21,793.0, 13819,795.9,803.3,786.9
2018-08-20,793.9, 12908,787.9,797.9,786.1
2018-08-17,777.3, 15743,779.8,790.3,772.7
2018-08-16,784.5, 28918,768.3,795.7,755.7
2018-08-15,771.9, 39966,802.0,802.9,756.6
2018-08-14,798.5, N/A,798.5,798.5,798.5
2018-08-13,799.5, 27137,830.4,831.8,797.0
2018-08-10,829.6, 12510,835.0,837.3,828.5
2018-08-09,834.1, 15921,833.6,842.3,827.5
2018-08-08,829.5, 12740,832.0,835.7,824.6
2018-08-07,831.4, 12735,824.1,839.6,823.3
2018-08-06,821.5, N/A,821.5,821.5,821.5
2018-08-03,836.9, 17358,824.7,843.9,822.9
2018-08-02,823.4, N/A,823.4,823.4,823.4
2018-08-01,817.2, 27028,840.8,841.7,815.6
2018-07-31,845.8, 16961,831.4,847.0,827.0
2018-07-30,831.5, 10933,832.0,834.5,824.3
2018-07-27,831.7, 15315,829.8,835.3,823.0
2018-07-26,832.4, 25,826.5,832.7,826.5
2018-07-25,839.7, 12179,835.3,847.3,835.2
2018-07-24,835.6, 20277,834.1,848.6,829.5
2018-07-23,825.8, 3,825.8,825.8,825.8
2018-07-20,829.5, 22876,808.0,832.9,803.5
2018-07-19,806.3, 21997,820.6,822.1,794.5
2018-07-18,817.8, 15681,818.9,821.5,807.2
2018-07-17,819.9, 13663,826.1,832.4,817.9
2018-07-16,822.3, 4,820.8,821.0,820.8
2018-07-13,830.3, 16380,845.5,846.9,826.7
2018-07-12,846.4, 14553,831.0,848.5,829.1
2018-07-11,835.0, 17452,850.5,851.4,830.5
2018-07-10,846.2, 14882,853.9,858.6,840.0
2018-07-09,853.5, 17240,846.5,862.1,846.4
2018-07-06,848.6, 11546,845.6,848.9,838.9
2018-07-05,841.4, 22837,844.4,850.6,836.7
2018-07-03,846.3, 8676,844.4,847.9,836.7
2018-07-02,813.4, 34173,856.7,857.5,811.1
2018-06-29,857.7, 15833,853.5,858.0,846.4
2018-06-28,855.2, 22429,862.0,862.7,849.5
2018-06-27,862.0, 25748,872.2,872.7,856.0
2018-06-26,874.7, 15411,871.5,875.6,862.2
2018-06-25,871.0, 15402,877.6,882.7,869.3
2018-06-22,875.0, 34446,863.5,878.7,857.6
2018-06-21,863.2, 24865,871.4,871.9,861.5
2018-06-20,874.1, 28453,868.8,876.1,859.7
2018-06-19,864.9, 37390,884.3,886.4,862.2
2018-06-18,883.9, 22935,887.0,892.3,881.8
2018-06-15,887.8, 35205,906.4,907.9,885.8
2018-06-14,910.9, 24325,905.0,914.8,899.2
2018-06-13,902.5, 21473,900.1,905.5,893.3
2018-06-12,901.5, 17428,905.5,910.7,899.4
2018-06-11,906.4, 15460,908.6,912.0,903.6
2018-06-08,905.7, 18947,900.7,908.7,897.1
2018-06-07,900.3, 18424,906.8,910.5,898.5
2018-06-06,907.6, 16351,901.9,909.1,900.8
2018-06-05,901.3, 21723,902.0,904.6,892.7
2018-06-04,903.5, 15870,904.6,911.0,900.0
2018-06-01,906.7, 19469,906.5,913.6,900.0
2018-05-31,910.1, 15822,909.4,916.0,906.6
2018-05-30,908.5, 13983,905.6,911.9,903.5
2018-05-29,905.9, 22454,904.8,910.5,899.9
2018-05-25,901.3, 5456,899.9,908.1,899.9
2018-05-24,912.6, 15322,903.3,914.7,903.3
2018-05-23,900.8, 14771,906.8,910.4,898.2
2018-05-22,908.8, 21326,901.4,912.0,896.3
2018-05-21,899.8, 20810,887.3,902.8,877.8
2018-05-18,886.5, 17179,892.1,892.5,881.2
2018-05-17,892.1, 18026,891.9,895.5,883.6
2018-05-16,889.8, 21905,897.9,900.9,888.1
2018-05-15,897.2, 23119,911.0,913.8,896.1
2018-05-14,914.9, 14579,923.5,928.8,910.9
2018-05-11,925.9, 15454,928.2,930.7,922.2
2018-05-10,925.1, 15973,915.9,929.2,914.4
2018-05-09,916.6, 12718,914.7,918.6,908.5
2018-05-08,912.1, 11764,913.0,915.2,907.8
2018-05-07,913.3, 13093,912.8,920.0,910.4
2018-05-04,910.3, 12749,904.4,911.7,898.6
2018-05-03,904.0, 13510,896.7,907.6,895.1
2018-05-02,893.8, 20039,895.6,902.2,893.1
2018-05-01,894.2, 16905,906.0,907.4,893.2
2018-04-30,904.4, 14798,916.4,917.5,903.1
2018-04-27,916.4, 15609,909.6,917.9,906.5
2018-04-26,910.1, 19226,912.9,919.4,907.8
2018-04-25,912.7, 20836,933.8,934.9,911.4
2018-04-24,935.0, 16884,923.1,937.7,918.6
2018-04-23,922.4, 17858,930.8,931.1,917.3
2018-04-20,931.8, 14143,939.4,939.8,929.3
2018-04-19,940.1, 20720,945.0,957.4,935.4
2018-04-18,945.8, 23948,939.1,952.3,938.6
2018-04-17,940.0, 20601,932.7,940.5,925.0
2018-04-16,931.8, 12930,935.6,938.1,929.5
2018-04-13,933.1, 12056,931.5,937.8,930.7
2018-04-12,934.8, 17763,935.4,937.3,927.5
2018-04-11,934.3, 23245,933.0,946.0,931.3
2018-04-10,933.1, 23837,936.8,940.4,928.0
2018-04-09,939.4, 26171,921.1,940.5,920.0
2018-04-06,917.5, 20274,915.6,920.6,910.3
2018-04-05,915.3, 19823,921.6,922.5,910.5
2018-04-04,918.1, 22217,930.0,930.3,916.7
2018-04-03,931.3, 23979,938.5,940.8,921.5
2018-04-02,936.5, 16566,936.1,944.5,935.0
2018-03-29,932.6, 17267,942.8,946.6,931.9
2018-03-28,940.8, 22795,949.8,953.6,938.8
2018-03-27,952.4, 1849,949.8,953.6,949.3
2018-03-26,956.4, 15595,954.1,963.8,953.3
2018-03-23,954.1, 14784,955.5,966.5,952.7
2018-03-22,949.1, 28404,958.2,963.8,945.8
2018-03-21,950.6, 21627,944.5,960.8,943.8
2018-03-20,945.0, 20361,954.8,957.3,942.8
2018-03-19,954.4, 19877,950.4,958.4,942.1
2018-03-16,950.2, 16042,955.0,960.0,945.8
2018-03-15,956.9, 16903,962.9,965.8,953.8
2018-03-14,961.5, 13460,967.3,974.9,961.2
2018-03-13,967.3, 16254,964.4,972.9,961.9
2018-03-12,962.9, 15495,967.4,968.7,958.1
2018-03-09,964.2, 17699,954.8,967.0,948.3
2018-03-08,952.3, 19669,954.1,960.1,946.8
2018-03-07,953.2, 23102,971.0,973.7,952.0
2018-03-06,970.6, 19897,963.3,976.3,960.8
2018-03-05,962.1, 16097,968.4,974.1,956.9
2018-03-02,965.1, 16900,968.0,971.3,961.5
2018-03-01,957.8, 30567,986.4,987.3,956.5
2018-02-28,988.1, 14888,985.4,989.5,978.5
2018-02-27,983.1, 94,984.7,984.7,984.7
2018-02-26,1001.8, 16974,998.1,1010.0,996.0
2018-02-23,998.8, 7914,999.8,1002.3,991.9
2018-02-22,999.4, 11060,992.1,1001.4,987.3
2018-02-21,996.6, 15174,1002.9,1004.4,991.0
2018-02-20,1004.0, 19526,1009.3,1016.5,1001.4
2018-02-16,1012.3, 982,1009.1,1013.7,1006.6
2018-02-15,1001.1, 15367,998.6,1009.7,996.5
2018-02-14,999.1, 24881,976.2,1002.2,971.2
2018-02-13,975.7, 13927,973.1,981.9,971.9
2018-02-12,972.8, 17038,966.0,976.0,962.7
2018-02-09,961.5, 22591,976.9,980.4,960.3
2018-02-08,978.4, 17335,983.2,986.4,972.6
2018-02-07,981.7, 15983,994.5,998.0,980.0
2018-02-06,994.3, 21792,993.8,1002.9,987.0
